NDC_CODE,MAPPED_NDC_CODE,MODE,PRIORITY,VOLUME,CLIENT,BAG_TYPE,BAG_IDENTIFIER,PTL_ID,ptl_cutoff_time
Kharagpur_Nimpura_I (West Bengal),Kharagpur_Nimpura_I (West Bengal),S,ANY,ANY,ANY,Surface,Kolkata_E,0025,0030;0330;0830;1230;1500;2030;2330
Khargone_BajrangNagar_D (Madhya Pradesh),Indore_Dakachya_GW (Madhya Pradesh),E,ANY,ANY,ANY,Express,Indore_W,0037,0030;0130;0730;1330;1830
Khargone_BajrangNagar_D (Madhya Pradesh),Indore_Dakachya_GW (Madhya Pradesh),S,ANY,ANY,ANY,Surface,Indore_W,0053,0030;0500
Khargone_NutanNgr_D (Madhya Pradesh),Indore_Dakachya_GW (Madhya Pradesh),E,ANY,ANY,ANY,Express,Indore_W,0037,0030;0130;0730;1330;1830
Khargone_NutanNgr_D (Madhya Pradesh),Indore_Dakachya_GW (Madhya Pradesh),S,ANY,ANY,ANY,Surface,Indore_W,0053,0030;0500
Khargram_Kandi_D (West Bengal),Berhampore_Mankara_I (West Bengal),E,ANY,ANY,ANY,Express,Kolkata_E,0026,0030;0130;0730;1330;1830
Khargram_Kandi_D (West Bengal),Berhampore_Mankara_I (West Bengal),S,ANY,ANY,ANY,Surface,Kolkata_E,0039,0030;0330;0830;1230;1500;2030;2330
Kharsang_GeoEnproRd_D (Arunachal Pradesh),Dibrugarh_Mohanbari_H (Assam),E,ANY,ANY,ANY,Express,Dibrugarh_E,0012,0030;0130;0730;1330;1830
Kharsang_GeoEnproRd_D (Arunachal Pradesh),Tezpur_Dipota_H (Assam),S,ANY,ANY,ANY,Surface,Tezpur_E,0023,0030;0330;0830;1230;1500;2030;2330
Kharsang_JaiRmprRD_D (Arunachal Pradesh),Dibrugarh_Mohanbari_H (Assam),E,ANY,ANY,ANY,Express,Dibrugarh_E,0012,0030;0130;0730;1330;1830
Kharsang_JaiRmprRD_D (Arunachal Pradesh),Tezpur_Dipota_H (Assam),S,ANY,ANY,ANY,Surface,Tezpur_E,0023,0030;0330;0830;1230;1500;2030;2330
Kharsang_Miao_D (Arunachal Pradesh),Dibrugarh_Mohanbari_H (Assam),E,ANY,ANY,ANY,Express,Dibrugarh_E,0012,0030;0130;0730;1330;1830
Kharsang_Miao_D (Arunachal Pradesh),Tezpur_Dipota_H (Assam),S,ANY,ANY,ANY,Surface,Tezpur_E,0023,0030;0330;0830;1230;1500;2030;2330
Khatauli_GTRoad_D (Uttar Pradesh),Khatauli_GTRoad_D (Uttar Pradesh),ANY,ANY,ANY,ANY,Surface,Meerut_N,0012,0415;1215;2015
Khategaon_ChohanClny_D (Madhya Pradesh),Bhopal_Pipaliya_H (Madhya Pradesh),E,ANY,ANY,ANY,Express,Bhopal_W,0044,0030;0130;0730;1330;1830
Khategaon_ChohanClny_D (Madhya Pradesh),Bhopal_Pipaliya_H (Madhya Pradesh),S,ANY,ANY,ANY,Surface,Bhopal_W,0009,0030;0330;0830;1230;1500;2030;2330
Khatima_Amaun_D (Uttarakhand),Rudrapur_Amarpur_H (Uttarakhand),ANY,ANY,ANY,ANY,Surface,Sonipat_N,0052,0415
Khatra_KoralDPP_D (West Bengal),Durgapur_Bamunara1_I (West Bengal),E,ANY,ANY,ANY,Express,Kolkata_E,0011,0030;0130;0730;1330;1830
Khatra_KoralDPP_D (West Bengal),Durgapur_Bamunara1_I (West Bengal),S,ANY,ANY,ANY,Surface,Kolkata_E,0058,0030;0330;0830;1230;1500;2030;2330
Khatra_Simlapal_DPP (West Bengal),Durgapur_Bamunara1_I (West Bengal),E,ANY,ANY,ANY,Express,Kolkata_E,0011,0030;0130;0730;1330;1830
Khatra_Simlapal_DPP (West Bengal),Durgapur_Bamunara1_I (West Bengal),S,ANY,ANY,ANY,Surface,Kolkata_E,0058,0030;0330;0830;1230;1500;2030;2330
KhatuKhurd_MakranaRd_D (Rajasthan),Jaipur_Jaisinghpura_GW (Rajasthan),ANY,ANY,ANY,ANY,Surface,Jaipur_N,0012,0030;0330;0830;1230;1500;2030;2330
Khawzawl_Dinthar_D (Mizoram),Aizawl_Sairang_I (Mizoram),E,ANY,ANY,ANY,Express,Guwahati_E,0017,0030;0130;0730;1330;1830
Khawzawl_Dinthar_D (Mizoram),Guwahati_KaliPahar_GW (Assam),S,ANY,ANY,ANY,Surface,Guwahati_E,0024,0030;0330;0830;1230;1500;2030;2330
Khedbrahma_Shyamnagar_DPP (Gujarat),Ahmedabad_Kanera_GW (Gujarat),E,ANY,ANY,ANY,Express,Ahmedabad_W,0010,0030;0130;0730;1330;1830
Khedbrahma_Shyamnagar_DPP (Gujarat),Mehsana_DediysnGIDC_I (Gujarat),S,ANY,ANY,ANY,Surface,Ahmedabad_W,0058,0030;0330;0830;1230;1500;2030;2330
Khed_BharanaNaka_D (Maharashtra),Bhiwandi_Lonad_GW (Maharashtra),E,ANY,ANY,ANY,Express,Mumbai_W,0033,0030;0130;0730;1330;1830
Khed_BharanaNaka_D (Maharashtra),Bhiwandi_Lonad_GW (Maharashtra),S,ANY,ANY,ANY,Surface,Mumbai_W,0010,0030;0500
Khed_TulshiCmplx_D (Maharashtra),Bhiwandi_Lonad_GW (Maharashtra),E,ANY,ANY,ANY,Express,Mumbai_W,0033,0030;0130;0730;1330;1830
Khed_TulshiCmplx_D (Maharashtra),Bhiwandi_Lonad_GW (Maharashtra),S,ANY,ANY,ANY,Surface,Mumbai_W,0010,0030;0500
Kheragarh_KagarolRoad_D (Uttar Pradesh),Agra_Jaupura_H (Uttar Pradesh),ANY,ANY,ANY,ANY,Surface,Agra_N,0056,0030;0500
Kherli_Doroli_D (Rajasthan),Alwar_TuleraRoad_I (Rajasthan),ANY,ANY,ANY,ANY,Surface,Alwar_N,0008,0030;0330;0830;1230;1500;2030;2330
Kherwara_Banjaria_D (Rajasthan),Udaipur_Balicha_H (Rajasthan),ANY,ANY,ANY,ANY,Surface,Udaipur_N,0023,0030;0330;0830;1230;1500;2030;2330
Kherwara_Rishabhdev2_DPP (Rajasthan),Udaipur_Balicha_H (Rajasthan),ANY,ANY,ANY,ANY,Surface,Udaipur_N,0023,0030;0330;0830;1230;1500;2030;2330
Khimsar_Lalawas1_D (Rajasthan),Jaipur_Jaisinghpura_GW (Rajasthan),ANY,ANY,ANY,ANY,Surface,Jaipur_N,0012,0030;0330;0830;1230;1500;2030;2330
Khimsar_Lalawas_D (Rajasthan),Jaipur_Jaisinghpura_GW (Rajasthan),ANY,ANY,ANY,ANY,Surface,Jaipur_N,0012,0030;0330;0830;1230;1500;2030;2330
Khinwara_Nadol_DPP (Rajasthan),Jaipur_Jaisinghpura_GW (Rajasthan),ANY,ANY,ANY,ANY,Surface,Jaipur_N,0012,0030;0330;0830;1230;1500;2030;2330
Khinwara_Temple_DPP (Rajasthan),Jaipur_Jaisinghpura_GW (Rajasthan),ANY,ANY,ANY,ANY,Surface,Jaipur_N,0012,0030;0330;0830;1230;1500;2030;2330
Khizasarai_Lodipur_D (Bihar),Gaya_Matihani_H (Bihar),E,ANY,ANY,ANY,Express,Patna_E,0033,0030;0130;0730;1330;1830
Khizasarai_Lodipur_D (Bihar),Gaya_Matihani_H (Bihar),S,ANY,ANY,ANY,Surface,Patna_E,0002,0130;0330;0900;1700;2330
Khliehriat_DkhiahEast_D (Meghalaya),Guwahati_KaliPahar_GW (Assam),E,ANY,ANY,ANY,Express,Guwahati_E,0033,0030;0130;0730;1330;1830
Khliehriat_DkhiahEast_D (Meghalaya),Guwahati_KaliPahar_GW (Assam),S,ANY,ANY,ANY,Surface,Guwahati_E,0024,0030;0330;0830;1230;1500;2030;2330
Khodaganj_Panhar_D (Bihar),Gaya_Matihani_H (Bihar),E,ANY,ANY,ANY,Express,Patna_E,0033,0030;0130;0730;1330;1830
Khodaganj_Panhar_D (Bihar),Gaya_Matihani_H (Bihar),S,ANY,ANY,ANY,Surface,Patna_E,0002,0130;0330;0900;1700;2330
Khonsa_EngineerColony_D (Arunachal Pradesh),Dibrugarh_Mohanbari_H (Assam),E,ANY,ANY,ANY,Express,Dibrugarh_E,0012,0030;0130;0730;1330;1830
Khonsa_EngineerColony_D (Arunachal Pradesh),Tezpur_Dipota_H (Assam),S,ANY,ANY,ANY,Surface,Tezpur_E,0023,0030;0330;0830;1230;1500;2030;2330
Khopoli_Ajio_IM (Maharashtra),Bhiwandi_Lonad_GW (Maharashtra),E,ANY,ANY,ANY,Express,Mumbai_W,0033,0030;0130;0730;1330;1830
Khopoli_Ajio_IM (Maharashtra),Bhiwandi_Lonad_GW (Maharashtra),S,ANY,ANY,ANY,Surface,Mumbai_W,0010,0030;0500
Khopoli_Shilphata_D (Maharashtra),Bhiwandi_Lonad_GW (Maharashtra),E,ANY,ANY,ANY,Express,Mumbai_W,0033,0030;0130;0730;1330;1830
Khopoli_Shilphata_D (Maharashtra),Bhiwandi_Lonad_GW (Maharashtra),S,ANY,ANY,ANY,Surface,Mumbai_W,0010,0030;0500
Khowai_Officetilla_D (Tripura),Silchar_Ambikapur_H (Assam),E,ANY,ANY,ANY,Express,Guwahati_E,0056,0030;0130;0730;1330;1830
Khowai_Officetilla_D (Tripura),Silchar_Ambikapur_H (Assam),S,ANY,ANY,ANY,Surface,Silchar_E,0008,0030;0330;0830;1230;1500;2030;2330
Khundian_Koka_DPP (Himachal Pradesh),Chandigarh_RamNagar_GW (Punjab),ANY,ANY,ANY,ANY,Surface,Chandigarh_N,0017,0030;0330;0830;1230;1500;2030;2330
Khunti_GayatriNagar_D (Jharkhand),Ranchi_Sidroll_H (Jharkhand),E,ANY,ANY,ANY,Express,Ranchi_E,0018,0030;0130;0730;1330;1830
Khunti_GayatriNagar_D (Jharkhand),Ranchi_Sidroll_H (Jharkhand),S,ANY,ANY,ANY,Surface,Ranchi_E,0020,0030;0330;0830;1230;1500;2030;2330
Khunti_Gobindpur_D (Jharkhand),Ranchi_Sidroll_H (Jharkhand),E,ANY,ANY,ANY,Express,Ranchi_E,0018,0030;0130;0730;1330;1830
Khunti_Gobindpur_D (Jharkhand),Ranchi_Sidroll_H (Jharkhand),S,ANY,ANY,ANY,Surface,Ranchi_E,0020,0030;0330;0830;1230;1500;2030;2330
Khunti_Gobindpur_DPP (Jharkhand),Ranchi_Sidroll_H (Jharkhand),E,ANY,ANY,ANY,Express,Ranchi_E,0018,0030;0130;0730;1330;1830
Khunti_Gobindpur_DPP (Jharkhand),Ranchi_Sidroll_H (Jharkhand),S,ANY,ANY,ANY,Surface,Ranchi_E,0020,0030;0330;0830;1230;1500;2030;2330
Khurai_Ward11_DPP (Madhya Pradesh),Sagar_Pagara_P (Madhya Pradesh),E,ANY,ANY,ANY,Express,Bhopal_W,0044,0030;0330;0830;1230;1500;2030;2330
Khurai_Ward11_DPP (Madhya Pradesh),Sagar_Pagara_P (Madhya Pradesh),S,ANY,ANY,ANY,Surface,Bhopal_W,0046,0030;0330;0830;1230;1500;2030;2330
Khurdha_Jatni_D (Orissa),Bhubaneswar_Bampakhuda_GW (Orissa),E,ANY,ANY,ANY,Express,Bhubaneshwar_E,0026,0030;0130;0730;1330;1830
Khurdha_Jatni_D (Orissa),Bhubaneswar_Bampakhuda_GW (Orissa),S,ANY,ANY,ANY,Surface,Bhubaneshwar_E,0014,0030;0330;0830;1230;1500;2030;2330
Khurdha_Palatotapada_D (Orissa),Bhubaneswar_Bampakhuda_GW (Orissa),E,ANY,ANY,ANY,Express,Bhubaneshwar_E,0026,0030;0130;0730;1330;1830
Khurdha_Palatotapada_D (Orissa),Bhubaneswar_Bampakhuda_GW (Orissa),S,ANY,ANY,ANY,Surface,Bhubaneshwar_E,0014,0030;0330;0830;1230;1500;2030;2330
Khurdha_Palla_D (Orissa),Bhubaneswar_Bampakhuda_GW (Orissa),E,ANY,ANY,ANY,Express,Bhubaneshwar_E,0026,0030;0130;0730;1330;1830
Khurdha_Palla_D (Orissa),Bhubaneswar_Bampakhuda_GW (Orissa),S,ANY,ANY,ANY,Surface,Bhubaneshwar_E,0014,0030;0330;0830;1230;1500;2030;2330
Khurdha_Palla_L (Orissa),Bhubaneswar_Bampakhuda_GW (Orissa),E,ANY,ANY,ANY,Express,Bhubaneshwar_E,0026,0030;0130;0730;1330;1830
Khurdha_Palla_L (Orissa),Bhubaneswar_Bampakhuda_GW (Orissa),S,ANY,ANY,ANY,Surface,Bhubaneshwar_E,0014,0030;0330;0830;1230;1500;2030;2330
Khurja_Pnjbiyon_D (Uttar Pradesh),Khurja_Pnjbiyon_D (Uttar Pradesh),ANY,ANY,ANY,ANY,Surface,Gurgaon_N,0056,0415;1215;2015
Khutar_Narayanpur_D (Uttar Pradesh),Bareilly_Sathrapur_H (Uttar Pradesh),ANY,ANY,ANY,ANY,Surface,Bareilly_N,0028,0415
Khutauna_Ward15_D (Bihar),Darbhanga_Madhpur_I (Bihar),E,ANY,ANY,ANY,Express,Muzaffarpur_E,0039,0030;0130;0730;1330;1830
Khutauna_Ward15_D (Bihar),Darbhanga_Madhpur_I (Bihar),S,ANY,ANY,ANY,Surface,Muzaffarpur_E,0032,0130;0330;0900;1700;2330
Kinwat_Mahurrd_D (Maharashtra),Nanded_Wajegaon_H (Maharashtra),E,ANY,ANY,ANY,Express,Pune_W,0006,0030;0130;0730;1330;1830
Kinwat_Mahurrd_D (Maharashtra),Nagpur_Khapari_GW (Maharashtra),S,ANY,ANY,ANY,Surface,Nagpur_W,0029,0030;0330;0830;1230;1500;2030;2330
Kiphire_Dccolony_D (Nagaland),Dimapur_Sovima_I (Nagaland),E,ANY,ANY,ANY,Express,Guwahati_E,0002,0030;0130;0730;1330;1830
Kiphire_Dccolony_D (Nagaland),Tezpur_Dipota_H (Assam),S,ANY,ANY,ANY,Surface,Tezpur_E,0023,0030;0330;0830;1230;1500;2030;2330
Kirauli_BikanerAgraRD_D (Uttar Pradesh),Agra_Jaupura_H (Uttar Pradesh),ANY,ANY,ANY,ANY,Surface,Agra_N,0056,0030;0500
Kishanganj_Subhaspally_D (Bihar),Purnia_FatehpurRd_H (Bihar),E,ANY,ANY,ANY,Express,Purnia_E,0018,0030;0130;0730;1330;1830
Kishanganj_Subhaspally_D (Bihar),Purnia_FatehpurRd_H (Bihar),S,ANY,ANY,ANY,Surface,Purnia_E,0018,0130;0330;0900;1700;2330
Kishangarh_AdarshNagar_D (Rajasthan),Jaipur_Jaisinghpura_GW (Rajasthan),ANY,ANY,ANY,ANY,Surface,Jaipur_N,0012,0030;0330;0830;1230;1500;2030;2330
Kishangarh_AirportRd_D (Rajasthan),Jaipur_Jaisinghpura_GW (Rajasthan),ANY,ANY,ANY,ANY,Surface,Jaipur_N,0012,0030;0330;0830;1230;1500;2030;2330
Kishni_Shivmndr_D (Uttar Pradesh),Mainpuri_UdetpurAbhai_I (Uttar Pradesh),ANY,ANY,ANY,ANY,Surface,Agra_N,0015,0030;0500
Kishtwar_Sangrambhata_D (Jammu & Kashmir),Jammu_Baribrahmana_H (Jammu & Kashmir),ANY,ANY,ANY,ANY,Surface,Chandigarh_N,0007,0430;1100
Kittur_Guruwarpeth1_DPP (Karnataka),Belgaum_MarutiNagar_I (Karnataka),E,ANY,ANY,ANY,Express,Belgaum_S,0047,0030;0130;0730;1330;1830
Kittur_Guruwarpeth1_DPP (Karnataka),Belgaum_MarutiNagar_I (Karnataka),S,ANY,ANY,ANY,Surface,Belgaum_S,0014,0030;0330;0830;1230;1500;2030;2330
Kittur_Guruwarpeth2_DPP (Karnataka),Belgaum_MarutiNagar_I (Karnataka),E,ANY,ANY,ANY,Express,Belgaum_S,0047,0030;0130;0730;1330;1830
Kittur_Guruwarpeth2_DPP (Karnataka),Belgaum_MarutiNagar_I (Karnataka),S,ANY,ANY,ANY,Surface,Belgaum_S,0014,0030;0330;0830;1230;1500;2030;2330
KMahankal_KM_D (Maharashtra),Kolhapur_HupariRd_H (Maharashtra),E,ANY,ANY,ANY,Express,Kolhapur_W,0010,0030;0130;0730;1330;1830
KMahankal_KM_D (Maharashtra),Kolhapur_HupariRd_H (Maharashtra),S,ANY,ANY,ANY,Surface,Kolhapur_W,0014,0030;0330;0830;1230;1500;2030;2330
Kochas_Parsiya1_D (Bihar),Patna_Janarjanpur_H (Bihar),E,ANY,ANY,ANY,Express,Patna_E,0023,0030;0130;0730;1330;1830
Kochas_Parsiya1_D (Bihar),Sasaram_Karwandiya_I (Bihar),S,ANY,ANY,ANY,Surface,Sasaram_E,0033,0130;0330;0900;1700;2330
Kodad_GaneshNgr_D (Telangana),Khammam_Mudigonda_H (Telangana),E,ANY,ANY,ANY,Express,Hyderabad_S,0041,0030;0130;0730;1330;1830
Kodad_GaneshNgr_D (Telangana),Khammam_Mudigonda_H (Telangana),S,ANY,ANY,ANY,Surface,Hyderabad_S,0002,0030;0500
Kodad_Nayanagar_D (Telangana),Khammam_Mudigonda_H (Telangana),E,ANY,ANY,ANY,Express,Hyderabad_S,0041,0030;0130;0730;1330;1830
Kodad_Nayanagar_D (Telangana),Khammam_Mudigonda_H (Telangana),S,ANY,ANY,ANY,Surface,Hyderabad_S,0002,0030;0500
Kodaikanal_Mudliyrpurm_D (Tamil Nadu),Madurai_Avaniyapuram_H (Tamil Nadu),E,ANY,ANY,ANY,Express,Madurai_S,0023,0030;0130;0730;1330;1830
Kodaikanal_Mudliyrpurm_D (Tamil Nadu),Madurai_Avaniyapuram_H (Tamil Nadu),S,ANY,ANY,ANY,Surface,Madurai_S,0056,0030;0330;0830;1230;1500;2030;2330
Kodala_Beguniapada_DPP (Orissa),Behrampur_Mandiapalli_I (Orissa),E,ANY,ANY,ANY,Express,Bhubaneshwar_E,0043,0030;0130;0730;1330;1830
Kodala_Beguniapada_DPP (Orissa),Behrampur_Mandiapalli_I (Orissa),S,ANY,ANY,ANY,Surface,Bhubaneshwar_E,0032,0030;0330;0830;1230;1500;2030;2330
Kodala_Lunighati_DPP (Orissa),Behrampur_Mandiapalli_I (Orissa),E,ANY,ANY,ANY,Express,Bhubaneshwar_E,0043,0030;0130;0730;1330;1830
Kodala_Lunighati_DPP (Orissa),Behrampur_Mandiapalli_I (Orissa),S,ANY,ANY,ANY,Surface,Bhubaneshwar_E,0032,0030;0330;0830;1230;1500;2030;2330
Kodinar_NCplxDPP_D (Gujarat),Junagadh_Dolatpara_I (Gujarat),E,ANY,ANY,ANY,Express,Ahmedabad_W,0016,0030;0130;0730;1330;1830
Kodinar_NCplxDPP_D (Gujarat),Junagadh_Dolatpara_I (Gujarat),S,ANY,ANY,ANY,Surface,Ahmedabad_W,0056,0030;0330;0830;1230;1500;2030;2330
Kodumudi_Salaipudur_DPP (Tamil Nadu),Salem_Ramalingapuram_H (Tamil Nadu),E,ANY,ANY,ANY,Express,Coimbatore_S,0029,0030;0130;0730;1330;1830
Kodumudi_Salaipudur_DPP (Tamil Nadu),Salem_Ramalingapuram_H (Tamil Nadu),S,ANY,ANY,ANY,Surface,Salem_S,0033,0430
Kodungallur_Methala_D (Kerala),Coimbatore_Pudhupalayam_GW (Tamil Nadu),E,ANY,ANY,ANY,Express,Coimbatore_S,0032,0030;0130;0730;1330;1830
Kodungallur_Methala_D (Kerala),Coimbatore_Pudhupalayam_GW (Tamil Nadu),S,ANY,ANY,ANY,Surface,Coimbatore_S,0016,0030;0330;0830;1230;1500;2030;2330
Koduru_Jagadampalli_D (Andhra Pradesh),Cuddapah_Aravindnagar_I (Andhra Pradesh),E,ANY,ANY,ANY,Express,Hyderabad_S,0004,0030;0130;0730;1330;1830
Koduru_Jagadampalli_D (Andhra Pradesh),Cuddapah_Aravindnagar_I (Andhra Pradesh),S,ANY,ANY,ANY,Surface,Hyderabad_S,0003,0430
Kohima_AGColony_D (Nagaland),Dimapur_Sovima_I (Nagaland),E,ANY,ANY,ANY,Express,Guwahati_E,0002,0030;0130;0730;1330;1830
Kohima_AGColony_D (Nagaland),Tezpur_Dipota_H (Assam),S,ANY,ANY,ANY,Surface,Tezpur_E,0023,0030;0330;0830;1230;1500;2030;2330
Kohima_Rusoma_D (Nagaland),Dimapur_Sovima_I (Nagaland),E,ANY,ANY,ANY,Express,Guwahati_E,0002,0030;0130;0730;1330;1830
Kohima_Rusoma_D (Nagaland),Tezpur_Dipota_H (Assam),S,ANY,ANY,ANY,Surface,Tezpur_E,0023,0030;0330;0830;1230;1500;2030;2330
Koira_Bhanjapali_DPP (Orissa),Rourkela_Kalunga_I (Orissa),E,ANY,ANY,ANY,Express,Ranchi_E,0020,0030;0130;0730;1330;1830
Koira_Bhanjapali_DPP (Orissa),Rourkela_Kalunga_I (Orissa),S,ANY,ANY,ANY,Surface,Ranchi_E,0022,0030;0330;0830;1230;1500;2030;2330
Kokrajhar_Borobhatarmari_DPP (Assam),Siliguri_Jugibhita_GW (West Bengal),E,ANY,ANY,ANY,Express,Siliguri_E,0007,0030;0130;0730;1330;1830
Kokrajhar_Borobhatarmari_DPP (Assam),Siliguri_Jugibhita_GW (West Bengal),S,ANY,ANY,ANY,Surface,Siliguri_E,0020,0030;0330;0830;1230;1500;2030;2330
Kokrajhar_Ghiluguri_DPP (Assam),Siliguri_Jugibhita_GW (West Bengal),E,ANY,ANY,ANY,Express,Siliguri_E,0007,0030;0130;0730;1330;1830
Kokrajhar_Ghiluguri_DPP (Assam),Siliguri_Jugibhita_GW (West Bengal),S,ANY,ANY,ANY,Surface,Siliguri_E,0020,0030;0330;0830;1230;1500;2030;2330
Kokrajhar_Runikhata_DPP (Assam),Siliguri_Jugibhita_GW (West Bengal),E,ANY,ANY,ANY,Express,Siliguri_E,0007,0030;0130;0730;1330;1830
Kokrajhar_Runikhata_DPP (Assam),Siliguri_Jugibhita_GW (West Bengal),S,ANY,ANY,ANY,Surface,Siliguri_E,0020,0030;0330;0830;1230;1500;2030;2330
Kolaghat_Central_DPP_2 (West Bengal),Kolkata_Dankuni_GW (West Bengal),E,ANY,ANY,ANY,Express,Kolkata_E,0020,0030;0130;0730;1330;1830
Kolaghat_Central_DPP_2 (West Bengal),Kolkata_Dankuni_GW (West Bengal),S,ANY,ANY,ANY,Surface,Kolkata_E,0015,0030;0330;0830;1230;1500;2030;2330
Kolaghat_GopalNgr_DPP (West Bengal),Kolkata_Dankuni_GW (West Bengal),E,ANY,ANY,ANY,Express,Kolkata_E,0020,0030;0130;0730;1330;1830
Kolaghat_GopalNgr_DPP (West Bengal),Kolkata_Dankuni_GW (West Bengal),S,ANY,ANY,ANY,Surface,Kolkata_E,0015,0030;0330;0830;1230;1500;2030;2330
Kolar_Channappanahalli_D (Karnataka),Bangalore_Hoskote_GW (Karnataka),E,ANY,ANY,ANY,Express,Bangalore_S,0004,0430;1130;1630;2130
Kolar_Channappanahalli_D (Karnataka),Bangalore_Hoskote_GW (Karnataka),S,ANY,ANY,ANY,Surface,Bangalore_S,0028,0430
Kolar_GandhiNagar_D (Karnataka),Bangalore_Hoskote_GW (Karnataka),E,ANY,ANY,ANY,Express,Bangalore_S,0005,0430;1130;1630;2130
Kolar_GandhiNagar_D (Karnataka),Bangalore_Hoskote_GW (Karnataka),S,ANY,ANY,ANY,Surface,Bangalore_S,0025,0430
Kolar_Jayanagara_D (Karnataka),Bangalore_Hoskote_GW (Karnataka),E,ANY,ANY,ANY,Express,Bangalore_S,0004,0430;1130;1630;2130
Kolar_Jayanagara_D (Karnataka),Bangalore_Hoskote_GW (Karnataka),S,ANY,ANY,ANY,Surface,Bangalore_S,0028,0430
Kolasib_Diakkawn1_D (Mizoram),Silchar_Ambikapur_H (Assam),E,ANY,ANY,ANY,Express,Guwahati_E,0056,0030;0130;0730;1330;1830
Kolasib_Diakkawn1_D (Mizoram),Silchar_Ambikapur_H (Assam),S,ANY,ANY,ANY,Surface,Silchar_E,0008,0030;0330;0830;1230;1500;2030;2330
Kolasib_Kawnpui2_D (Mizoram),Silchar_Ambikapur_H (Assam),E,ANY,ANY,ANY,Express,Guwahati_E,0056,0030;0130;0730;1330;1830
Kolasib_Kawnpui2_D (Mizoram),Silchar_Ambikapur_H (Assam),S,ANY,ANY,ANY,Surface,Silchar_E,0008,0030;0330;0830;1230;1500;2030;2330
Kolasib_Vairengte1_D (Mizoram),Silchar_Ambikapur_H (Assam),E,ANY,ANY,ANY,Express,Guwahati_E,0056,0030;0130;0730;1330;1830
Kolasib_Vairengte1_D (Mizoram),Silchar_Ambikapur_H (Assam),S,ANY,ANY,ANY,Surface,Silchar_E,0008,0030;0330;0830;1230;1500;2030;2330
Kolayat_Ward3_D (Rajasthan),Bikaner_MurlidharColony_I (Rajasthan),ANY,ANY,ANY,ANY,Surface,Jaipur_N,0027,0030;0330;0830;1230;1500;2030;2330
Kolebira_Lachragarh_D (Jharkhand),Rourkela_Kalunga_I (Orissa),E,ANY,ANY,ANY,Express,Ranchi_E,0020,0030;0130;0730;1330;1830
Kolebira_Lachragarh_D (Jharkhand),Rourkela_Kalunga_I (Orissa),S,ANY,ANY,ANY,Surface,Ranchi_E,0022,0030;0330;0830;1230;1500;2030;2330
Kolhapur_HanumanNagar_D (Maharashtra),Kolhapur_HupariRd_H (Maharashtra),E,ANY,ANY,ANY,Express,Kolhapur_W,0010,0030;0130;0730;1330;1830
Kolhapur_HanumanNagar_D (Maharashtra),Kolhapur_HupariRd_H (Maharashtra),S,ANY,ANY,ANY,Surface,Kolhapur_W,0014,0030;0330;0830;1230;1500;2030;2330
Kolhapur_HupariRd_H (Maharashtra),Kolhapur_HupariRd_H (Maharashtra),E,ANY,ANY,ANY,Express,Kolhapur_W,0010,0030;0130;0730;1330;1830
Kolhapur_HupariRd_H (Maharashtra),Kolhapur_HupariRd_H (Maharashtra),S,ANY,ANY,ANY,Surface,Kolhapur_W,0014,0030;0330;0830;1230;1500;2030;2330
Kolhapur_Kalamba_D (Maharashtra),Kolhapur_HupariRd_H (Maharashtra),E,ANY,ANY,ANY,Express,Kolhapur_W,0010,0030;0130;0730;1330;1830
Kolhapur_Kalamba_D (Maharashtra),Kolhapur_HupariRd_H (Maharashtra),S,ANY,ANY,ANY,Surface,Kolhapur_W,0034,0030;0330;0830;1230;1500;2030;2330
Kolhapur_Kavlapur_D (Maharashtra),Kolhapur_HupariRd_H (Maharashtra),E,ANY,ANY,ANY,Express,Kolhapur_W,0010,0030;0130;0730;1330;1830
Kolhapur_Kavlapur_D (Maharashtra),Kolhapur_HupariRd_H (Maharashtra),S,ANY,ANY,ANY,Surface,Kolhapur_W,0029,0030;0330;0830;1230;1500;2030;2330
Kolhapur_Shiroli1_D (Maharashtra),Kolhapur_HupariRd_H (Maharashtra),E,ANY,ANY,ANY,Express,Kolhapur_W,0010,0030;0130;0730;1330;1830
Kolhapur_Shiroli1_D (Maharashtra),Kolhapur_HupariRd_H (Maharashtra),S,ANY,ANY,ANY,Surface,Kolhapur_W,0014,0030;0330;0830;1230;1500;2030;2330
Kolhapur_Shiroli_D (Maharashtra),Kolhapur_HupariRd_H (Maharashtra),E,ANY,ANY,ANY,Express,Kolhapur_W,0010,0030;0130;0730;1330;1830
Kolhapur_Shiroli_D (Maharashtra),Kolhapur_HupariRd_H (Maharashtra),S,ANY,ANY,ANY,Surface,Kolhapur_W,0042,0030;0330;0830;1230;1500;2030;2330
Kolhapur_Vandur_D (Maharashtra),Kolhapur_HupariRd_H (Maharashtra),E,ANY,ANY,ANY,Express,Kolhapur_W,0010,0030;0130;0730;1330;1830
Kolhapur_Vandur_D (Maharashtra),Kolhapur_HupariRd_H (Maharashtra),S,ANY,ANY,ANY,Surface,Kolhapur_W,0039,0030;0330;0830;1230;1500;2030;2330
Kolhar_ShivajiCircle_D (Karnataka),Bijapur_Mahalbhagayat_I (Karnataka),E,ANY,ANY,ANY,Express,Pune_W,0037,0030;0130;0730;1330;1830
