NDC_CODE,MAPPED_NDC_CODE,MODE,PRIORITY,VOLUME,CLIENT,BAG_TYPE,BAG_IDENTIFIER,PTL_ID,ptl_cutoff_time
Surat_Amroli_D (Gujarat),Surat_Kacholi_I (Gujarat),S,ANY,ANY,ANY,Surface,Surat_W,0016,0030;0330;0830;1230;1500;2030;2330
Surat_Begampura1_D (Gujarat),Surat_Kacholi_I (Gujarat),S,ANY,ANY,ANY,Surface,Surat_W,0016,0030;0330;0830;1230;1500;2030;2330
Surat_Begampura_D (Gujarat),Surat_Kacholi_I (Gujarat),S,ANY,ANY,ANY,Surface,Surat_W,0016,0030;0330;0830;1230;1500;2030;2330
Surat_Bhatha_D (Gujarat),Surat_Kacholi_I (Gujarat),S,ANY,ANY,ANY,Surface,Surat_W,0016,0030;0330;0830;1230;1500;2030;2330
Surat_GIDC_INTL (Gujarat),Surat_Kacholi_I (Gujarat),S,ANY,ANY,ANY,Surface,Surat_W,0016,0030;0330;0830;1230;1500;2030;2330
Surat_Hirabaugh_D (Gujarat),Surat_Kacholi_I (Gujarat),S,ANY,ANY,ANY,Surface,Surat_W,0016,0030;0330;0830;1230;1500;2030;2330
Surat_Jhangirpura_D (Gujarat),Surat_Kacholi_I (Gujarat),S,ANY,ANY,ANY,Surface,Surat_W,0016,0030;0330;0830;1230;1500;2030;2330
Surat_Kacholi_I (Gujarat),Surat_Kacholi_I (Gujarat),S,ANY,ANY,ANY,Surface,Surat_W,0016,0030;0330;0830;1230;1500;2030;2330
Surat_Laldarwaja_D (Gujarat),Surat_Kacholi_I (Gujarat),S,ANY,ANY,ANY,Surface,Surat_W,0016,0030;0330;0830;1230;1500;2030;2330
Surat_Magob_D (Gujarat),Surat_Kacholi_I (Gujarat),S,ANY,ANY,ANY,Surface,Surat_W,0016,0030;0330;0830;1230;1500;2030;2330
Surat_MahadevNagar_D (Gujarat),Surat_Kacholi_I (Gujarat),S,ANY,ANY,ANY,Surface,Surat_W,0016,0030;0330;0830;1230;1500;2030;2330
Surat_NanaVrachha_D (Gujarat),Surat_Kacholi_I (Gujarat),S,ANY,ANY,ANY,Surface,Surat_W,0016,0030;0330;0830;1230;1500;2030;2330
Surat_Pandesara_D (Gujarat),Surat_Kacholi_I (Gujarat),S,ANY,ANY,ANY,Surface,Surat_W,0016,0030;0330;0830;1230;1500;2030;2330
Surat_RajNagar_D (Gujarat),Surat_Kacholi_I (Gujarat),S,ANY,ANY,ANY,Surface,Surat_W,0016,0030;0330;0830;1230;1500;2030;2330
Surat_Uttran_D (Gujarat),Surat_Kacholi_I (Gujarat),S,ANY,ANY,ANY,Surface,Surat_W,0016,0030;0330;0830;1230;1500;2030;2330
Surat_Vesu1_D (Gujarat),Surat_Kacholi_I (Gujarat),S,ANY,ANY,ANY,Surface,Surat_W,0016,0030;0330;0830;1230;1500;2030;2330
Surat_Vesu2_D (Gujarat),Surat_Kacholi_I (Gujarat),S,ANY,ANY,ANY,Surface,Surat_W,0016,0030;0330;0830;1230;1500;2030;2330
Vansda_Chikatiya_D (Gujarat),Surat_Kacholi_I (Gujarat),S,ANY,ANY,ANY,Surface,Surat_W,0016,0030;0330;0830;1230;1500;2030;2330
Adilabad_KailashNagar_D (Telangana),Nagpur_Khapari_GW (Maharashtra),E,ANY,ANY,ANY,Express,Nagpur_W,0016,0030;0430;2030;2230
Adilabad_Nirala_DPP (Telangana),Nagpur_Khapari_GW (Maharashtra),E,ANY,ANY,ANY,Express,Nagpur_W,0016,0030;0430;2030;2230
Aheri_ChinchgndiRd_DPP (Maharashtra),Nagpur_Khapari_GW (Maharashtra),E,ANY,ANY,ANY,Express,Nagpur_W,0016,0030;0430;2030;2230
Aheri_Etapalli_DPP (Maharashtra),Nagpur_Khapari_GW (Maharashtra),E,ANY,ANY,ANY,Express,Nagpur_W,0016,0030;0430;2030;2230
Akola_Balapur_D (Maharashtra),Nagpur_Khapari_GW (Maharashtra),E,ANY,ANY,ANY,Express,Nagpur_W,0016,0030;0430;2030;2230
Akola_GiriNagar_D (Maharashtra),Nagpur_Khapari_GW (Maharashtra),E,ANY,ANY,ANY,Express,Nagpur_W,0016,0030;0430;2030;2230
Akola_Midcphase3_H (Maharashtra),Nagpur_Khapari_GW (Maharashtra),E,ANY,ANY,ANY,Express,Nagpur_W,0016,0030;0430;2030;2230
Akola_Patur_DPP (Maharashtra),Nagpur_Khapari_GW (Maharashtra),E,ANY,ANY,ANY,Express,Nagpur_W,0016,0030;0430;2030;2230
Akot_CollegeRd_D (Maharashtra),Nagpur_Khapari_GW (Maharashtra),E,ANY,ANY,ANY,Express,Nagpur_W,0016,0030;0430;2030;2230
Akot_Telhara_DPP (Maharashtra),Nagpur_Khapari_GW (Maharashtra),E,ANY,ANY,ANY,Express,Nagpur_W,0016,0030;0430;2030;2230
Amarwara_Ward14_D (Madhya Pradesh),Nagpur_Khapari_GW (Maharashtra),E,ANY,ANY,ANY,Express,Nagpur_W,0016,0030;0430;2030;2230
Amla_Bodhki_D (Madhya Pradesh),Nagpur_Khapari_GW (Maharashtra),E,ANY,ANY,ANY,Express,Nagpur_W,0016,0030;0430;2030;2230
Amravati_Chandur_DPP (Maharashtra),Nagpur_Khapari_GW (Maharashtra),E,ANY,ANY,ANY,Express,Nagpur_W,0016,0030;0430;2030;2230
Amravati_Changapur_D (Maharashtra),Nagpur_Khapari_GW (Maharashtra),E,ANY,ANY,ANY,Express,Nagpur_W,0016,0030;0430;2030;2230
Amravati_MahuliJahagir_DPP (Maharashtra),Nagpur_Khapari_GW (Maharashtra),E,ANY,ANY,ANY,Express,Nagpur_W,0016,0030;0430;2030;2230
Amravati_Nimbhora_H (Maharashtra),Nagpur_Khapari_GW (Maharashtra),E,ANY,ANY,ANY,Express,Nagpur_W,0016,0030;0430;2030;2230
Amravati_Sashinagar_D (Maharashtra),Nagpur_Khapari_GW (Maharashtra),E,ANY,ANY,ANY,Express,Nagpur_W,0016,0030;0430;2030;2230
Arni_Bhimnagar_DPP (Maharashtra),Nagpur_Khapari_GW (Maharashtra),E,ANY,ANY,ANY,Express,Nagpur_W,0016,0030;0430;2030;2230
Arni_SambhajiNagar_DPP (Maharashtra),Nagpur_Khapari_GW (Maharashtra),E,ANY,ANY,ANY,Express,Nagpur_W,0016,0030;0430;2030;2230
Athner_Bhainsdehi_DPP (Madhya Pradesh),Nagpur_Khapari_GW (Maharashtra),E,ANY,ANY,ANY,Express,Nagpur_W,0016,0030;0430;2030;2230
Athner_VikasNagar_D (Madhya Pradesh),Nagpur_Khapari_GW (Maharashtra),E,ANY,ANY,ANY,Express,Nagpur_W,0016,0030;0430;2030;2230
Balaghat_Kirnapur_DPP (Madhya Pradesh),Nagpur_Khapari_GW (Maharashtra),E,ANY,ANY,ANY,Express,Nagpur_W,0016,0030;0430;2030;2230
Balaghat_Ward5_D (Madhya Pradesh),Nagpur_Khapari_GW (Maharashtra),E,ANY,ANY,ANY,Express,Nagpur_W,0016,0030;0430;2030;2230
Ballarpur_Central_DPP_1 (Maharashtra),Nagpur_Khapari_GW (Maharashtra),E,ANY,ANY,ANY,Express,Nagpur_W,0016,0030;0430;2030;2230
Betul_Bheemnagar_D (Madhya Pradesh),Nagpur_Khapari_GW (Maharashtra),E,ANY,ANY,ANY,Express,Nagpur_W,0016,0030;0430;2030;2230
Betul_Chicholi1_D (Madhya Pradesh),Nagpur_Khapari_GW (Maharashtra),E,ANY,ANY,ANY,Express,Nagpur_W,0016,0030;0430;2030;2230
Bhadravati_Ramngr_DPP (Maharashtra),Nagpur_Khapari_GW (Maharashtra),E,ANY,ANY,ANY,Express,Nagpur_W,0016,0030;0430;2030;2230
Bhamragarh_Ward4_DPP (Maharashtra),Nagpur_Khapari_GW (Maharashtra),E,ANY,ANY,ANY,Express,Nagpur_W,0016,0030;0430;2030;2230
Bhandara_Shivnagari1_DPP (Maharashtra),Nagpur_Khapari_GW (Maharashtra),E,ANY,ANY,ANY,Express,Nagpur_W,0016,0030;0430;2030;2230
Brahmapuri_Pimpalgaon_DPP (Maharashtra),Nagpur_Khapari_GW (Maharashtra),E,ANY,ANY,ANY,Express,Nagpur_W,0016,0030;0430;2030;2230
Brahmapuri_Tilaknagar_D (Maharashtra),Nagpur_Khapari_GW (Maharashtra),E,ANY,ANY,ANY,Express,Nagpur_W,0016,0030;0430;2030;2230
Chamorshi_Ganeshnagar_DPP (Maharashtra),Nagpur_Khapari_GW (Maharashtra),E,ANY,ANY,ANY,Express,Nagpur_W,0016,0030;0430;2030;2230
Chandrapur_Babupeth_D (Maharashtra),Nagpur_Khapari_GW (Maharashtra),E,ANY,ANY,ANY,Express,Nagpur_W,0016,0030;0430;2030;2230
Chandrapur_Gadchandur_DPP (Maharashtra),Nagpur_Khapari_GW (Maharashtra),E,ANY,ANY,ANY,Express,Nagpur_W,0016,0030;0430;2030;2230
Chandrapur_Wandhari_I (Maharashtra),Nagpur_Khapari_GW (Maharashtra),E,ANY,ANY,ANY,Express,Nagpur_W,0016,0030;0430;2030;2230
Chhindwara_Badnoor1_DPP (Madhya Pradesh),Nagpur_Khapari_GW (Maharashtra),E,ANY,ANY,ANY,Express,Nagpur_W,0016,0030;0430;2030;2230
Chhindwara_Badnoor_DPP (Madhya Pradesh),Nagpur_Khapari_GW (Maharashtra),E,ANY,ANY,ANY,Express,Nagpur_W,0016,0030;0430;2030;2230
Chhindwara_Chand_D (Madhya Pradesh),Nagpur_Khapari_GW (Maharashtra),E,ANY,ANY,ANY,Express,Nagpur_W,0016,0030;0430;2030;2230
Chhindwara_Kulbhara_D (Madhya Pradesh),Nagpur_Khapari_GW (Maharashtra),E,ANY,ANY,ANY,Express,Nagpur_W,0016,0030;0430;2030;2230
Chhindwara_Linga_I (Madhya Pradesh),Nagpur_Khapari_GW (Maharashtra),E,ANY,ANY,ANY,Express,Nagpur_W,0016,0030;0430;2030;2230
Chimur_KrushiBazar_DPP (Maharashtra),Nagpur_Khapari_GW (Maharashtra),E,ANY,ANY,ANY,Express,Nagpur_W,0016,0030;0430;2030;2230
Daryapur_WakodDPP_D (Maharashtra),Nagpur_Khapari_GW (Maharashtra),E,ANY,ANY,ANY,Express,Nagpur_W,0016,0030;0430;2030;2230
Dharni_Bank_D (Maharashtra),Nagpur_Khapari_GW (Maharashtra),E,ANY,ANY,ANY,Express,Nagpur_W,0016,0030;0430;2030;2230
Dhmngaon_Bypass_DPP (Maharashtra),Nagpur_Khapari_GW (Maharashtra),E,ANY,ANY,ANY,Express,Nagpur_W,0016,0030;0430;2030;2230
Digras_Darwa_D (Maharashtra),Nagpur_Khapari_GW (Maharashtra),E,ANY,ANY,ANY,Express,Nagpur_W,0016,0030;0430;2030;2230
Digras_Virajcplx_DPP (Maharashtra),Nagpur_Khapari_GW (Maharashtra),E,ANY,ANY,ANY,Express,Nagpur_W,0016,0030;0430;2030;2230
Gadchiroli_Central_DPP_1 (Maharashtra),Nagpur_Khapari_GW (Maharashtra),E,ANY,ANY,ANY,Express,Nagpur_W,0016,0030;0430;2030;2230
Gadchiroli_Subhashgrm_DPP (Maharashtra),Nagpur_Khapari_GW (Maharashtra),E,ANY,ANY,ANY,Express,Nagpur_W,0016,0030;0430;2030;2230
Ghatanji_NehruNagar_DPP (Maharashtra),Nagpur_Khapari_GW (Maharashtra),E,ANY,ANY,ANY,Express,Nagpur_W,0016,0030;0430;2030;2230
Ghatanji_ShivajiChowk_DPP (Maharashtra),Nagpur_Khapari_GW (Maharashtra),E,ANY,ANY,ANY,Express,Nagpur_W,0016,0030;0430;2030;2230
Ghugus_PoliceStn_DPP (Maharashtra),Nagpur_Khapari_GW (Maharashtra),E,ANY,ANY,ANY,Express,Nagpur_W,0016,0030;0430;2030;2230
Gondia_Amgaon_DPP (Maharashtra),Nagpur_Khapari_GW (Maharashtra),E,ANY,ANY,ANY,Express,Nagpur_W,0016,0030;0430;2030;2230
Gondia_Bisen_D (Maharashtra),Nagpur_Khapari_GW (Maharashtra),E,ANY,ANY,ANY,Express,Nagpur_W,0016,0030;0430;2030;2230
Gondia_Mundipar_I (Maharashtra),Nagpur_Khapari_GW (Maharashtra),E,ANY,ANY,ANY,Express,Nagpur_W,0016,0030;0430;2030;2230
Gondia_Tirora_DPP (Maharashtra),Nagpur_Khapari_GW (Maharashtra),E,ANY,ANY,ANY,Express,Nagpur_W,0016,0030;0430;2030;2230
Gondpipri_Pombhurna_DPP (Maharashtra),Nagpur_Khapari_GW (Maharashtra),E,ANY,ANY,ANY,Express,Nagpur_W,0016,0030;0430;2030;2230
Hinganghat_DyanshwrWrd_D (Maharashtra),Nagpur_Khapari_GW (Maharashtra),E,ANY,ANY,ANY,Express,Nagpur_W,0016,0030;0430;2030;2230
JalgaonJamod_Tatrpur_DPP (Maharashtra),Nagpur_Khapari_GW (Maharashtra),E,ANY,ANY,ANY,Express,Nagpur_W,0016,0030;0430;2030;2230
Junnardeo_DamuaRd_DPP (Madhya Pradesh),Nagpur_Khapari_GW (Maharashtra),E,ANY,ANY,ANY,Express,Nagpur_W,0016,0030;0430;2030;2230
Karanja_PrshantNgr_DPP (Maharashtra),Nagpur_Khapari_GW (Maharashtra),E,ANY,ANY,ANY,Express,Nagpur_W,0016,0030;0430;2030;2230
Katangi_Mattravihar_D (Madhya Pradesh),Nagpur_Khapari_GW (Maharashtra),E,ANY,ANY,ANY,Express,Nagpur_W,0016,0030;0430;2030;2230
Katol_Laxmingr_D (Maharashtra),Nagpur_Khapari_GW (Maharashtra),E,ANY,ANY,ANY,Express,Nagpur_W,0016,0030;0430;2030;2230
Khamgaon_ShankarNagar_D (Maharashtra),Nagpur_Khapari_GW (Maharashtra),E,ANY,ANY,ANY,Express,Nagpur_W,0016,0030;0430;2030;2230
Khamgaon_Shankarngr_DPP (Maharashtra),Nagpur_Khapari_GW (Maharashtra),E,ANY,ANY,ANY,Express,Nagpur_W,0016,0030;0430;2030;2230
Kurai_Khawasa_DPP (Madhya Pradesh),Nagpur_Khapari_GW (Maharashtra),E,ANY,ANY,ANY,Express,Nagpur_W,0016,0030;0430;2030;2230
Kurkheda_Gandhiward_DPP (Maharashtra),Nagpur_Khapari_GW (Maharashtra),E,ANY,ANY,ANY,Express,Nagpur_W,0016,0030;0430;2030;2230
Linga_Kurenda_DPP (Madhya Pradesh),Nagpur_Khapari_GW (Maharashtra),E,ANY,ANY,ANY,Express,Nagpur_W,0016,0030;0430;2030;2230
Malanjkhand_PouniSuji1_D (Madhya Pradesh),Nagpur_Khapari_GW (Maharashtra),E,ANY,ANY,ANY,Express,Nagpur_W,0016,0030;0430;2030;2230
Malkapur_Gadegaon_D (Maharashtra),Nagpur_Khapari_GW (Maharashtra),E,ANY,ANY,ANY,Express,Nagpur_W,0016,0030;0430;2030;2230
Mangrulpir_PostOffice_DPP (Maharashtra),Nagpur_Khapari_GW (Maharashtra),E,ANY,ANY,ANY,Express,Nagpur_W,0016,0030;0430;2030;2230
Morshi_Samarthacolony_D (Maharashtra),Nagpur_Khapari_GW (Maharashtra),E,ANY,ANY,ANY,Express,Nagpur_W,0016,0030;0430;2030;2230
Multai_Birulbzr_D (Madhya Pradesh),Nagpur_Khapari_GW (Maharashtra),E,ANY,ANY,ANY,Express,Nagpur_W,0016,0030;0430;2030;2230
Mul_TahsilOfc_DPP (Maharashtra),Nagpur_Khapari_GW (Maharashtra),E,ANY,ANY,ANY,Express,Nagpur_W,0016,0030;0430;2030;2230
Murtizapur_AshirwadNgr_DPP (Maharashtra),Nagpur_Khapari_GW (Maharashtra),E,ANY,ANY,ANY,Express,Nagpur_W,0016,0030;0430;2030;2230
Murtizapur_Shivajinagar_DPP (Maharashtra),Nagpur_Khapari_GW (Maharashtra),E,ANY,ANY,ANY,Express,Nagpur_W,0016,0030;0430;2030;2230
Nagpur_AnantNagar_D (Maharashtra),Nagpur_Khapari_GW (Maharashtra),E,ANY,ANY,ANY,Express,Nagpur_W,0016,0030;0430;2030;2230
Nagpur_BholeNgr_D (Maharashtra),Nagpur_Khapari_GW (Maharashtra),E,ANY,ANY,ANY,Express,Nagpur_W,0016,0030;0430;2030;2230
Nagpur_Chikhali1_L (Maharashtra),Nagpur_Khapari_GW (Maharashtra),E,ANY,ANY,ANY,Express,Nagpur_W,0016,0030;0430;2030;2230
Nagpur_Chikhali_L (Maharashtra),Nagpur_Khapari_GW (Maharashtra),E,ANY,ANY,ANY,Express,Nagpur_W,0016,0030;0430;2030;2230
Nagpur_DeepakNagar_DPP (Maharashtra),Nagpur_Khapari_GW (Maharashtra),E,ANY,ANY,ANY,Express,Nagpur_W,0016,0030;0430;2030;2230
Nagpur_Kalmeshwar_A (Maharashtra),Nagpur_Khapari_GW (Maharashtra),E,ANY,ANY,ANY,Express,Nagpur_W,0016,0030;0430;2030;2230
Nagpur_Khapari_GW (Maharashtra),Nagpur_Khapari_GW (Maharashtra),E,ANY,ANY,ANY,Express,Nagpur_W,0016,0030;0430;2030;2230
Nagpur_Khapari_L (Maharashtra),Nagpur_Khapari_GW (Maharashtra),E,ANY,ANY,ANY,Express,Nagpur_W,0016,0030;0430;2030;2230
Nagpur_Khapari_R (Maharashtra),Nagpur_Khapari_GW (Maharashtra),E,ANY,ANY,ANY,Express,Nagpur_W,0016,0030;0430;2030;2230
Nagpur_Mhadacolony_D (Maharashtra),Nagpur_Khapari_GW (Maharashtra),E,ANY,ANY,ANY,Express,Nagpur_W,0016,0030;0430;2030;2230
Nagpur_NalandaNagar_D (Maharashtra),Nagpur_Khapari_GW (Maharashtra),E,ANY,ANY,ANY,Express,Nagpur_W,0016,0030;0430;2030;2230
Nagpur_PragatiNagar_D (Maharashtra),Nagpur_Khapari_GW (Maharashtra),E,ANY,ANY,ANY,Express,Nagpur_W,0016,0030;0430;2030;2230
Nagpur_RatanNagar_D (Maharashtra),Nagpur_Khapari_GW (Maharashtra),E,ANY,ANY,ANY,Express,Nagpur_W,0016,0030;0430;2030;2230
Nagpur_ShambhuNgr_D (Maharashtra),Nagpur_Khapari_GW (Maharashtra),E,ANY,ANY,ANY,Express,Nagpur_W,0016,0030;0430;2030;2230
Nagpur_Shashtrinagar_D (Maharashtra),Nagpur_Khapari_GW (Maharashtra),E,ANY,ANY,ANY,Express,Nagpur_W,0016,0030;0430;2030;2230
Nagpur_SidharthNagar_D (Maharashtra),Nagpur_Khapari_GW (Maharashtra),E,ANY,ANY,ANY,Express,Nagpur_W,0016,0030;0430;2030;2230
Nagpur_TimberMrkt_D (Maharashtra),Nagpur_Khapari_GW (Maharashtra),E,ANY,ANY,ANY,Express,Nagpur_W,0016,0030;0430;2030;2230
Nagpur_VinobaBhaveNgr_DPP (Maharashtra),Nagpur_Khapari_GW (Maharashtra),E,ANY,ANY,ANY,Express,Nagpur_W,0016,0030;0430;2030;2230
Nagpur_Wadi_DPP (Maharashtra),Nagpur_Khapari_GW (Maharashtra),E,ANY,ANY,ANY,Express,Nagpur_W,0016,0030;0430;2030;2230
Nandura_Qureshinagar_DPP (Maharashtra),Nagpur_Khapari_GW (Maharashtra),E,ANY,ANY,ANY,Express,Nagpur_W,0016,0030;0430;2030;2230
Pandharkawada_AkhadaRd_DPP (Maharashtra),Nagpur_Khapari_GW (Maharashtra),E,ANY,ANY,ANY,Express,Nagpur_W,0016,0030;0430;2030;2230
Pandharkawada_Bori1_DPP (Maharashtra),Nagpur_Khapari_GW (Maharashtra),E,ANY,ANY,ANY,Express,Nagpur_W,0016,0030;0430;2030;2230
Pandharkawada_Bori_DPP (Maharashtra),Nagpur_Khapari_GW (Maharashtra),E,ANY,ANY,ANY,Express,Nagpur_W,0016,0030;0430;2030;2230
Pandhurna_Shastrinagar_D (Madhya Pradesh),Nagpur_Khapari_GW (Maharashtra),E,ANY,ANY,ANY,Express,Nagpur_W,0016,0030;0430;2030;2230
Parasia_Khirsadoh_D (Madhya Pradesh),Nagpur_Khapari_GW (Maharashtra),E,ANY,ANY,ANY,Express,Nagpur_W,0016,0030;0430;2030;2230
Parasia_Tamia_DPP (Madhya Pradesh),Nagpur_Khapari_GW (Maharashtra),E,ANY,ANY,ANY,Express,Nagpur_W,0016,0030;0430;2030;2230
Paratwada_Hardenagar_D (Maharashtra),Nagpur_Khapari_GW (Maharashtra),E,ANY,ANY,ANY,Express,Nagpur_W,0016,0030;0430;2030;2230
Pauni_Wahi_D (Maharashtra),Nagpur_Khapari_GW (Maharashtra),E,ANY,ANY,ANY,Express,Nagpur_W,0016,0030;0430;2030;2230
Pulgaon_GandhiNagar_DPP (Maharashtra),Nagpur_Khapari_GW (Maharashtra),E,ANY,ANY,ANY,Express,Nagpur_W,0016,0030;0430;2030;2230
Rajura_ShpN3DPP_D (Maharashtra),Nagpur_Khapari_GW (Maharashtra),E,ANY,ANY,ANY,Express,Nagpur_W,0016,0030;0430;2030;2230
Ramtek_ShivajiWard_D (Maharashtra),Nagpur_Khapari_GW (Maharashtra),E,ANY,ANY,ANY,Express,Nagpur_W,0016,0030;0430;2030;2230
Ramtek_Yerkheda_DPP (Maharashtra),Nagpur_Khapari_GW (Maharashtra),E,ANY,ANY,ANY,Express,Nagpur_W,0016,0030;0430;2030;2230
SadakArjuni_GaneshWard_D (Maharashtra),Nagpur_Khapari_GW (Maharashtra),E,ANY,ANY,ANY,Express,Nagpur_W,0016,0030;0430;2030;2230
SadakArjuni_Kesalwada_D (Maharashtra),Nagpur_Khapari_GW (Maharashtra),E,ANY,ANY,ANY,Express,Nagpur_W,0016,0030;0430;2030;2230
Sakoli_GaneshWard_D (Maharashtra),Nagpur_Khapari_GW (Maharashtra),E,ANY,ANY,ANY,Express,Nagpur_W,0016,0030;0430;2030;2230
Saoli_NagarPanchyt_DPP (Maharashtra),Nagpur_Khapari_GW (Maharashtra),E,ANY,ANY,ANY,Express,Nagpur_W,0016,0030;0430;2030;2230
Sarni_Ward36_D (Madhya Pradesh),Nagpur_Khapari_GW (Maharashtra),E,ANY,ANY,ANY,Express,Nagpur_W,0016,0030;0430;2030;2230
Sausar_Ward10_DPP (Madhya Pradesh),Nagpur_Khapari_GW (Maharashtra),E,ANY,ANY,ANY,Express,Nagpur_W,0016,0030;0430;2030;2230
Savner_Kalmeshwar_DPP (Maharashtra),Nagpur_Khapari_GW (Maharashtra),E,ANY,ANY,ANY,Express,Nagpur_W,0016,0030;0430;2030;2230
Savner_Raymondcolony_D (Maharashtra),Nagpur_Khapari_GW (Maharashtra),E,ANY,ANY,ANY,Express,Nagpur_W,0016,0030;0430;2030;2230
Seoni_Dalsagar_D (Madhya Pradesh),Nagpur_Khapari_GW (Maharashtra),E,ANY,ANY,ANY,Express,Nagpur_W,0016,0030;0430;2030;2230
Shegaon_Gjnantkies_DPP (Maharashtra),Nagpur_Khapari_GW (Maharashtra),E,ANY,ANY,ANY,Express,Nagpur_W,0016,0030;0430;2030;2230
Sindewahi_VinayakNagar_DPP (Maharashtra),Nagpur_Khapari_GW (Maharashtra),E,ANY,ANY,ANY,Express,Nagpur_W,0016,0030;0430;2030;2230
Talegaon_Ramdara_D (Maharashtra),Nagpur_Khapari_GW (Maharashtra),E,ANY,ANY,ANY,Express,Nagpur_W,0016,0030;0430;2030;2230
Tumsar_Dewhadi_DPP (Maharashtra),Nagpur_Khapari_GW (Maharashtra),E,ANY,ANY,ANY,Express,Nagpur_W,0016,0030;0430;2030;2230
Umred_Narsala_D (Maharashtra),Nagpur_Khapari_GW (Maharashtra),E,ANY,ANY,ANY,Express,Nagpur_W,0016,0030;0430;2030;2230
Wadki_Ralegaon1_DPP (Maharashtra),Nagpur_Khapari_GW (Maharashtra),E,ANY,ANY,ANY,Express,Nagpur_W,0016,0030;0430;2030;2230
Wani_SanoGeorgeNagar1_D (Maharashtra),Nagpur_Khapari_GW (Maharashtra),E,ANY,ANY,ANY,Express,Nagpur_W,0016,0030;0430;2030;2230
Wani_SanoGeorgeNagar_D (Maharashtra),Nagpur_Khapari_GW (Maharashtra),E,ANY,ANY,ANY,Express,Nagpur_W,0016,0030;0430;2030;2230
Wani_Warora1_DPP (Maharashtra),Nagpur_Khapari_GW (Maharashtra),E,ANY,ANY,ANY,Express,Nagpur_W,0016,0030;0430;2030;2230
Waraseoni_Wara_D (Madhya Pradesh),Nagpur_Khapari_GW (Maharashtra),E,ANY,ANY,ANY,Express,Nagpur_W,0016,0030;0430;2030;2230
Wardha_Alodi_D (Maharashtra),Nagpur_Khapari_GW (Maharashtra),E,ANY,ANY,ANY,Express,Nagpur_W,0016,0030;0430;2030;2230
Warud_Policestn_DPP (Maharashtra),Nagpur_Khapari_GW (Maharashtra),E,ANY,ANY,ANY,Express,Nagpur_W,0016,0030;0430;2030;2230
Washim_JankiNagar_D (Maharashtra),Nagpur_Khapari_GW (Maharashtra),E,ANY,ANY,ANY,Express,Nagpur_W,0016,0030;0430;2030;2230
Washim_Malegaon_DPP (Maharashtra),Nagpur_Khapari_GW (Maharashtra),E,ANY,ANY,ANY,Express,Nagpur_W,0016,0030;0430;2030;2230
Yavatmal_JajuDPP_D (Maharashtra),Nagpur_Khapari_GW (Maharashtra),E,ANY,ANY,ANY,Express,Nagpur_W,0016,0030;0430;2030;2230
Yavatmal_Kalamb2_DPP (Maharashtra),Nagpur_Khapari_GW (Maharashtra),E,ANY,ANY,ANY,Express,Nagpur_W,0016,0030;0430;2030;2230
Yavatmal_Ner_D (Maharashtra),Nagpur_Khapari_GW (Maharashtra),E,ANY,ANY,ANY,Express,Nagpur_W,0016,0030;0430;2030;2230
Balagarh_Natagarh_D (West Bengal),Krishnanagar_MallickPara_I (West Bengal),S,ANY,ANY,ANY,Surface,Kolkata_E,0016,0030;0330;0830;1230;1500;2030;2330
Bongaon_SukntDPP_D (West Bengal),Krishnanagar_MallickPara_I (West Bengal),S,ANY,ANY,ANY,Surface,Kolkata_E,0016,0030;0330;0830;1230;1500;2030;2330
Chapra_Elemnagar_DPP (West Bengal),Krishnanagar_MallickPara_I (West Bengal),S,ANY,ANY,ANY,Surface,Kolkata_E,0016,0030;0330;0830;1230;1500;2030;2330
Gopalnagar_ParaSttn_DPP (West Bengal),Krishnanagar_MallickPara_I (West Bengal),S,ANY,ANY,ANY,Surface,Kolkata_E,0016,0030;0330;0830;1230;1500;2030;2330
Hanskhali_Ashrampara_D (West Bengal),Krishnanagar_MallickPara_I (West Bengal),S,ANY,ANY,ANY,Surface,Kolkata_E,0016,0030;0330;0830;1230;1500;2030;2330
Helencha_ColnyDPP_D (West Bengal),Krishnanagar_MallickPara_I (West Bengal),S,ANY,ANY,ANY,Surface,Kolkata_E,0016,0030;0330;0830;1230;1500;2030;2330
Krishnanagar_MallickPara_D (West Bengal),Krishnanagar_MallickPara_I (West Bengal),S,ANY,ANY,ANY,Surface,Kolkata_E,0016,0030;0330;0830;1230;1500;2030;2330
Krishnanagar_MallickPara_I (West Bengal),Krishnanagar_MallickPara_I (West Bengal),S,ANY,ANY,ANY,Surface,Kolkata_E,0016,0030;0330;0830;1230;1500;2030;2330
Nabadwip_Srirmpur_D (West Bengal),Krishnanagar_MallickPara_I (West Bengal),S,ANY,ANY,ANY,Surface,Kolkata_E,0016,0030;0330;0830;1230;1500;2030;2330
Nakashipara_Kanthalbaria_DPP (West Bengal),Krishnanagar_MallickPara_I (West Bengal),S,ANY,ANY,ANY,Surface,Kolkata_E,0016,0030;0330;0830;1230;1500;2030;2330
Ranaghat_Payradanga_D (West Bengal),Krishnanagar_MallickPara_I (West Bengal),S,ANY,ANY,ANY,Surface,Kolkata_E,0016,0030;0330;0830;1230;1500;2030;2330
Noida_Chhijarsi_D (Uttar Pradesh),Noida_Chhijarsi_D (Uttar Pradesh),ANY,ANY,ANY,ANY,Surface,Gurgaon_N,0016,0000;0100;0600
